Job;Date;Time;Status;Text;Batch/Info;User;Device;Sg;R/L;Option;Type;DM;Lens description;Blank description;Bcrv;Index;Reason;Reason Descr;Dep BR/RM;
262819;16.05.2026;00:24;WHRX;Solicitud de Bases (Blank) en Almacén;;SHANNON;;;L;;;75;Prog NOMAX STR Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
262819;16.05.2026;00:24;PREP;Calculado;;LC_CENTRAL;;;R;;;75;Prog NOMAX STR Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
262819;16.05.2026;00:24;PREP;Calculado;;LC_CENTRAL;;;L;;;75;Prog NOMAX STR Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
268222;16.05.2026;00:24;BREA;Quiebra;;SHANNON;;;R;;;75;Vision Sencilla Poly (/BLUE CRYSTAL);1.59 POLY BC AR(Blue);4,000000;1,590000;5512;Desprendimiento capa antirreflejo;SURF;
268222;16.05.2026;00:24;BREA;Quiebra;;SHANNON;;;L;;;75;Vision Sencilla Poly (/BLUE CRYSTAL);1.59 POLY BC AR(Blue);4,000000;1,590000;5512;Desprendimiento capa antirreflejo;SURF;
268222;16.05.2026;00:24;WHRX;Solicitud de Bases (Blank) en Almacén;;SHANNON;;;R;;;75;Vision Sencilla Poly (/BLUE CRYSTAL);1.59 POLY BC AR(Blue);4,000000;1,590000;;;;
268222;16.05.2026;00:24;WHRX;Solicitud de Bases (Blank) en Almacén;;SHANNON;;;L;;;75;Vision Sencilla Poly (/BLUE CRYSTAL);1.59 POLY BC AR(Blue);4,000000;1,590000;;;;
268222;16.05.2026;00:24;PREP;Calculado;;LC_CENTRAL;;;R;;;75;Vision Sencilla Poly (/BLUE CRYSTAL);1.59 POLY BC AR(Blue);4,000000;1,590000;;;;
268222;16.05.2026;00:24;PREP;Calculado;;LC_CENTRAL;;;L;;;75;Vision Sencilla Poly (/BLUE CRYSTAL);1.59 POLY BC AR(Blue);4,000000;1,590000;;;;
266604;16.05.2026;00:24;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;R;;;75;Prog NOMAX PLT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
266604;16.05.2026;00:24;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;L;;;75;Prog NOMAX PLT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
269636;16.05.2026;00:25;PRNT;Impreso;;CONTROL;;;R;;;75;Prog NOMAX STR Essential (/BLUE CRYSTAL);VS BVS 1.56 BLUE CUT SHMC BLUE AR;4,000000;1,560000;;;;
269636;16.05.2026;00:25;PRNT;Impreso;;CONTROL;;;L;;;75;Prog NOMAX STR Essential (/BLUE CRYSTAL);VS BVS 1.56 BLUE CUT SHMC BLUE AR;4,000000;1,560000;;;;
269636;16.05.2026;00:25;PREP;Calculado;;LC_CENTRAL;;;R;;;75;Prog NOMAX STR Essential (/BLUE CRYSTAL);VS BVS 1.56 BLUE CUT SHMC BLUE AR;4,000000;1,560000;;;;
269636;16.05.2026;00:25;PREP;Calculado;;LC_CENTRAL;;;L;;;75;Prog NOMAX STR Essential (/BLUE CRYSTAL);VS BVS 1.56 BLUE CUT SHMC BLUE AR;4,000000;1,560000;;;;
267611;16.05.2026;00:25;BREA;Quiebra;;SHANNON;;;R;;;75;Prog NOMAX ACT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;5512;Desprendimiento capa antirreflejo;SURF;
267611;16.05.2026;00:25;WHRX;Solicitud de Bases (Blank) en Almacén;;SHANNON;;;R;;;75;Prog NOMAX ACT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
267611;16.05.2026;00:25;WHRX;Solicitud de Bases (Blank) en Almacén;;SHANNON;;;L;;;75;Prog NOMAX ACT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
267611;16.05.2026;00:25;PREP;Calculado;;LC_CENTRAL;;;R;;;75;Prog NOMAX ACT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
267611;16.05.2026;00:25;PREP;Calculado;;LC_CENTRAL;;;L;;;75;Prog NOMAX ACT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
2605001276;16.05.2026;00:25;EDGE;Entry Edging;SERVER;SERVER;EASYFIT 1;;R;;;75;Prog NOMAX ACT Essential (/TRANSCLEAR);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
2605001276;16.05.2026;00:25;EDGE;Entry Edging;SERVER;SERVER;EASYFIT 1;;L;;;75;Prog NOMAX ACT Essential (/TRANSCLEAR);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
266604;16.05.2026;00:25;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;R;;;75;Prog NOMAX PLT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
266604;16.05.2026;00:25;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;L;;;75;Prog NOMAX PLT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
266463;16.05.2026;00:25;BREA;Quiebra;;SHANNON;;;R;;;75;Prog NOMAX ACT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;5512;Desprendimiento capa antirreflejo;SURF;
266463;16.05.2026;00:25;WHRX;Solicitud de Bases (Blank) en Almacén;;SHANNON;;;R;;;75;Prog NOMAX ACT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
266463;16.05.2026;00:25;WHRX;Solicitud de Bases (Blank) en Almacén;;SHANNON;;;L;;;75;Prog NOMAX ACT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
266463;16.05.2026;00:25;PREP;Calculado;;LC_CENTRAL;;;R;;;75;Prog NOMAX ACT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
266463;16.05.2026;00:25;PREP;Calculado;;LC_CENTRAL;;;L;;;75;Prog NOMAX ACT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
269634;16.05.2026;00:26;PRNT;Impreso;;CONTROL;;;R;;;70;Prog NOMAX STR Basic (/BLANCO);VS 1.49 BVS CLEAR SF UC;4,000000;1,498000;;;;
269634;16.05.2026;00:26;PRNT;Impreso;;CONTROL;;;L;;;70;Prog NOMAX STR Basic (/BLANCO);VS 1.49 BVS CLEAR SF UC;4,000000;1,498000;;;;
269634;16.05.2026;00:26;PREP;Calculado;;LC_CENTRAL;;;R;;;70;Prog NOMAX STR Basic (/BLANCO);VS 1.49 BVS CLEAR SF UC;4,000000;1,498000;;;;
269634;16.05.2026;00:26;PREP;Calculado;;LC_CENTRAL;;;L;;;70;Prog NOMAX STR Basic (/BLANCO);VS 1.49 BVS CLEAR SF UC;4,000000;1,498000;;;;
268251;16.05.2026;00:26;BREA;Quiebra;;SHANNON;;;R;;;75;Prog NOMAX ACT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;5512;Desprendimiento capa antirreflejo;SURF;
268251;16.05.2026;00:26;BREA;Quiebra;;SHANNON;;;L;;;75;Prog NOMAX ACT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;5512;Desprendimiento capa antirreflejo;SURF;
268251;16.05.2026;00:26;WHRX;Solicitud de Bases (Blank) en Almacén;;SHANNON;;;R;;;75;Prog NOMAX ACT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
268251;16.05.2026;00:26;WHRX;Solicitud de Bases (Blank) en Almacén;;SHANNON;;;L;;;75;Prog NOMAX ACT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
268251;16.05.2026;00:26;PREP;Calculado;;LC_CENTRAL;;;R;;;75;Prog NOMAX ACT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
268251;16.05.2026;00:26;PREP;Calculado;;LC_CENTRAL;;;L;;;75;Prog NOMAX ACT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
267147;16.05.2026;00:26;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;R;;;75;Prog NOMAX PLT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
267147;16.05.2026;00:26;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;L;;;75;Prog NOMAX PLT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
269628;16.05.2026;00:27;PRNT;Impreso;;CONTROL;;;R;;;77;Vision Sencilla Basic (/POLARIZADO GRIS);BVS CR-39 POLAIZADO CINZA ORGALINE;4,000000;1,498000;;;;
269628;16.05.2026;00:27;PRNT;Impreso;;CONTROL;;;L;;;77;Vision Sencilla Basic (/POLARIZADO GRIS);BVS CR-39 POLAIZADO CINZA ORGALINE;4,000000;1,498000;;;;
269628;16.05.2026;00:27;PREP;Calculado;;LC_CENTRAL;;;R;;;77;Vision Sencilla Basic (/POLARIZADO GRIS);BVS CR-39 POLAIZADO CINZA ORGALINE;4,000000;1,498000;;;;
269628;16.05.2026;00:27;PREP;Calculado;;LC_CENTRAL;;;L;;;77;Vision Sencilla Basic (/POLARIZADO GRIS);BVS CR-39 POLAIZADO CINZA ORGALINE;4,000000;1,498000;;;;
264621;16.05.2026;00:27;SENG;Free Form Láser;FABIO;FABIO;LASER CCL MÓDULO;;R;;;70;Prog NOMAX ACT Essential (/BLUE CRYSTAL);1.56 BLUE CUT SF BLUE HMC;4,000000;1,560000;;;;
264621;16.05.2026;00:27;SENG;Free Form Láser;FABIO;FABIO;LASER CCL MÓDULO;;L;;;70;Prog NOMAX ACT Essential (/BLUE CRYSTAL);1.56 BLUE CUT SF BLUE HMC;4,000000;1,560000;;;;
265793;16.05.2026;00:27;BREA;Quiebra;;SHANNON;;;R;;;75;Prog NOMAX PLS Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;5512;Desprendimiento capa antirreflejo;SURF;
265793;16.05.2026;00:27;WHRX;Solicitud de Bases (Blank) en Almacén;;SHANNON;;;R;;;75;Prog NOMAX PLS Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
265793;16.05.2026;00:27;WHRX;Solicitud de Bases (Blank) en Almacén;;SHANNON;;;L;;;75;Prog NOMAX PLS Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
265793;16.05.2026;00:27;PREP;Calculado;;LC_CENTRAL;;;R;;;75;Prog NOMAX PLS Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
265793;16.05.2026;00:27;PREP;Calculado;;LC_CENTRAL;;;L;;;75;Prog NOMAX PLS Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
267147;16.05.2026;00:27;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;R;;;75;Prog NOMAX PLT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
267147;16.05.2026;00:27;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;L;;;75;Prog NOMAX PLT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
261681;16.05.2026;00:27;BREA;Quiebra;;SHANNON;;;R;;;75;Prog NOMAX PLT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;5512;Desprendimiento capa antirreflejo;SURF;
261681;16.05.2026;00:27;WHRX;Solicitud de Bases (Blank) en Almacén;;SHANNON;;;R;;;75;Prog NOMAX PLT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
261681;16.05.2026;00:27;WHRX;Solicitud de Bases (Blank) en Almacén;;SHANNON;;;L;;;75;Prog NOMAX PLT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
261681;16.05.2026;00:27;PREP;Calculado;;LC_CENTRAL;;;R;;;75;Prog NOMAX PLT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
261681;16.05.2026;00:27;PREP;Calculado;;LC_CENTRAL;;;L;;;75;Prog NOMAX PLT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
269629;16.05.2026;00:28;PRNT;Impreso;;CONTROL;;;R;;;75;Vision Sencilla Poly (/BLANCO);VS POLY SF SV SHMC;2,000000;1,590000;;;;
269629;16.05.2026;00:28;PRNT;Impreso;;CONTROL;;;L;;;75;Vision Sencilla Poly (/BLANCO);VS POLY SF SV SHMC;2,000000;1,590000;;;;
269629;16.05.2026;00:28;PREP;Calculado;;LC_CENTRAL;;;R;;;75;Vision Sencilla Poly (/BLANCO);VS POLY SF SV SHMC;2,000000;1,590000;;;;
269629;16.05.2026;00:28;PREP;Calculado;;LC_CENTRAL;;;L;;;75;Vision Sencilla Poly (/BLANCO);VS POLY SF SV SHMC;2,000000;1,590000;;;;
2605001193;16.05.2026;00:28;EDGE;Entry Edging;SERVER;SERVER;EASYFIT 1;;R;;;75;Vision Sencilla Superior (/TRANSCLEAR GREEN);1.67 SF VS TRANSCLEAR SHMC;2,000000;1,670000;;;;
2605001193;16.05.2026;00:28;EDGE;Entry Edging;SERVER;SERVER;EASYFIT 1;;L;;;75;Vision Sencilla Superior (/TRANSCLEAR GREEN);1.67 SF VS TRANSCLEAR SHMC;2,000000;1,670000;;;;
268228;16.05.2026;00:28;BREA;Quiebra;;SHANNON;;;R;;;75;Prog NOMAX PLS Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;5544;Poros;SURF;
268228;16.05.2026;00:28;WHRX;Solicitud de Bases (Blank) en Almacén;;SHANNON;;;R;;;75;Prog NOMAX PLS Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
268228;16.05.2026;00:28;WHRX;Solicitud de Bases (Blank) en Almacén;;SHANNON;;;L;;;75;Prog NOMAX PLS Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
268228;16.05.2026;00:28;PREP;Calculado;;LC_CENTRAL;;;R;;;75;Prog NOMAX PLS Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
268228;16.05.2026;00:28;PREP;Calculado;;LC_CENTRAL;;;L;;;75;Prog NOMAX PLS Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
267243;16.05.2026;00:28;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;R;;;75;Prog NOMAX PLT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
267243;16.05.2026;00:28;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;L;;;75;Prog NOMAX PLT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
268678;16.05.2026;00:29;BREA;Quiebra;;SHANNON;;;R;;;70;Bifocal Flaptop (/TRANSCLEAR GREEN);1.56 PGX FLAT TOP BIFOCAL SF GREEN HMC;4,000000;1,560000;5544;Poros;SURF;
268678;16.05.2026;00:29;WHRX;Solicitud de Bases (Blank) en Almacén;;SHANNON;;;R;;;70;Bifocal Flaptop (/TRANSCLEAR GREEN);1.56 PGX FLAT TOP BIFOCAL SF GREEN HMC;4,000000;1,560000;;;;
268678;16.05.2026;00:29;WHRX;Solicitud de Bases (Blank) en Almacén;;SHANNON;;;L;;;70;Bifocal Flaptop (/TRANSCLEAR GREEN);1.56 PGX FLAT TOP BIFOCAL SF GREEN HMC;4,000000;1,560000;;;;
268678;16.05.2026;00:29;PREP;Calculado;;LC_CENTRAL;;;R;;;70;Bifocal Flaptop (/TRANSCLEAR GREEN);1.56 PGX FLAT TOP BIFOCAL SF GREEN HMC;4,000000;1,560000;;;;
268678;16.05.2026;00:29;PREP;Calculado;;LC_CENTRAL;;;L;;;70;Bifocal Flaptop (/TRANSCLEAR GREEN);1.56 PGX FLAT TOP BIFOCAL SF GREEN HMC;4,000000;1,560000;;;;
268107;16.05.2026;00:29;SPOL;Free Form Pulido;SERVER;SERVER;CCP MODULO ONE;;R;;;80;Bifocal Kriptop (/GREEN);1.49 Round-top green SHMC;4,000000;1,498000;;;;
268107;16.05.2026;00:29;SPOL;Free Form Pulido;SERVER;SERVER;CCP MODULO ONE;;L;;;80;Bifocal Kriptop (/GREEN);1.49 Round-top green SHMC;4,000000;1,498000;;;;
2605000542;16.05.2026;00:29;SPOL;Free Form Pulido;SERVER;SERVER;CCP MODULO ONE;;L;;;75;Prog NOMAX PLS Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
269626;16.05.2026;00:29;PRNT;Impreso;;CONTROL;;;R;;;75;Prog NOMAX PLT Essential (/TRANSCLEAR GREEN);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
269626;16.05.2026;00:29;PRNT;Impreso;;CONTROL;;;L;;;75;Prog NOMAX PLT Essential (/TRANSCLEAR GREEN);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
269626;16.05.2026;00:29;PREP;Calculado;;LC_CENTRAL;;;R;;;75;Prog NOMAX PLT Essential (/TRANSCLEAR GREEN);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
269626;16.05.2026;00:29;PREP;Calculado;;LC_CENTRAL;;;L;;;75;Prog NOMAX PLT Essential (/TRANSCLEAR GREEN);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
268008;16.05.2026;00:29;SPOL;Free Form Pulido;SERVER;SERVER;CCP MODULO ONE;;R;;;75;Prog NOMAX ACT Essential (/TRANSCLEAR GREEN);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
268008;16.05.2026;00:29;SPOL;Free Form Pulido;SERVER;SERVER;CCP MODULO ONE;;L;;;75;Prog NOMAX ACT Essential (/TRANSCLEAR GREEN);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
265662;16.05.2026;00:29;BREA;Quiebra;;SHANNON;;;R;;;75;Vision Sencilla Poly (/GREEN);VS POLY SF SV SHMC;6,250000;1,590000;5528;Mal calculo;SURF;
265662;16.05.2026;00:29;BREA;Quiebra;;SHANNON;;;L;;;75;Vision Sencilla Poly (/GREEN);VS POLY SF SV SHMC;6,250000;1,590000;5528;Mal calculo;SURF;
265662;16.05.2026;00:29;WHRX;Solicitud de Bases (Blank) en Almacén;;SHANNON;;;R;;;75;Vision Sencilla Poly (/GREEN);VS POLY SF SV SHMC;6,250000;1,590000;;;;
265662;16.05.2026;00:29;WHRX;Solicitud de Bases (Blank) en Almacén;;SHANNON;;;L;;;75;Vision Sencilla Poly (/GREEN);VS POLY SF SV SHMC;6,250000;1,590000;;;;
265662;16.05.2026;00:29;PREP;Calculado;;LC_CENTRAL;;;R;;;75;Vision Sencilla Poly (/GREEN);VS POLY SF SV SHMC;6,250000;1,590000;;;;
265662;16.05.2026;00:29;PREP;Calculado;;LC_CENTRAL;;;L;;;75;Vision Sencilla Poly (/GREEN);VS POLY SF SV SHMC;6,250000;1,590000;;;;
267243;16.05.2026;00:29;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;R;;;75;Prog NOMAX PLT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
267243;16.05.2026;00:29;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;L;;;75;Prog NOMAX PLT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
2605001225;16.05.2026;00:30;EDGE;Entry Edging;SERVER;SERVER;EASYFIT 1;;R;;;70;Prog NOMAX PLS Essential (/BLUE CRYSTAL);1.56 BLUE CUT SF BLUE HMC;4,000000;1,560000;;;;
2605001225;16.05.2026;00:30;EDGE;Entry Edging;SERVER;SERVER;EASYFIT 1;;L;;;70;Prog NOMAX PLS Essential (/BLUE CRYSTAL);1.56 BLUE CUT SF BLUE HMC;4,000000;1,560000;;;;
266667;16.05.2026;00:30;BREA;Quiebra;;SHANNON;;;R;;;75;Prog NOMAX PLT Poly (/BLANCO);VS POLY SF SV SHMC;4,000000;1,590000;5522;Lente perdido;SURF;
266667;16.05.2026;00:30;WHRX;Solicitud de Bases (Blank) en Almacén;;SHANNON;;;R;;;75;Prog NOMAX PLT Poly (/BLANCO);VS POLY SF SV SHMC;4,000000;1,590000;;;;
266667;16.05.2026;00:30;WHRX;Solicitud de Bases (Blank) en Almacén;;SHANNON;;;L;;;75;Prog NOMAX PLT Poly (/BLANCO);VS POLY SF SV SHMC;4,000000;1,590000;;;;
269562;16.05.2026;00:30;PRNT;Impreso;;CONTROL;;;R;;;70;Prog NOMAX ACT Basic (/BLANCO);VS 1.49 BVS CLEAR SF UC;4,000000;1,498000;;;;
269562;16.05.2026;00:30;PRNT;Impreso;;CONTROL;;;L;;;70;Prog NOMAX ACT Basic (/BLANCO);VS 1.49 BVS CLEAR SF UC;4,000000;1,498000;;;;
266667;16.05.2026;00:30;PREP;Calculado;;LC_CENTRAL;;;R;;;75;Prog NOMAX PLT Poly (/BLANCO);VS POLY SF SV SHMC;4,000000;1,590000;;;;
266667;16.05.2026;00:30;PREP;Calculado;;LC_CENTRAL;;;L;;;75;Prog NOMAX PLT Poly (/BLANCO);VS POLY SF SV SHMC;4,000000;1,590000;;;;
269562;16.05.2026;00:30;PREP;Calculado;;LC_CENTRAL;;;R;;;70;Prog NOMAX ACT Basic (/BLANCO);VS 1.49 BVS CLEAR SF UC;4,000000;1,498000;;;;
269562;16.05.2026;00:30;PREP;Calculado;;LC_CENTRAL;;;L;;;70;Prog NOMAX ACT Basic (/BLANCO);VS 1.49 BVS CLEAR SF UC;4,000000;1,498000;;;;
2605001310;16.05.2026;00:30;EDGE;Entry Edging;SERVER;SERVER;EASYFIT 1;;R;;;71;Prog NOMAX ACT Basic (/BLANCO);1.499 VS CR-39 BCO;6,000000;1,498000;;;;
2605001310;16.05.2026;00:30;EDGE;Entry Edging;SERVER;SERVER;EASYFIT 1;;L;;;71;Prog NOMAX ACT Basic (/BLANCO);1.499 VS CR-39 BCO;6,000000;1,498000;;;;
2605001225;16.05.2026;00:30;EDGE;Entry Edging;SERVER;SERVER;EASYFIT 1;;R;;;70;Prog NOMAX PLS Essential (/BLUE CRYSTAL);1.56 BLUE CUT SF BLUE HMC;4,000000;1,560000;;;;
2605001225;16.05.2026;00:30;EDGE;Entry Edging;SERVER;SERVER;EASYFIT 1;;L;;;70;Prog NOMAX PLS Essential (/BLUE CRYSTAL);1.56 BLUE CUT SF BLUE HMC;4,000000;1,560000;;;;
264745;16.05.2026;00:30;BREA;Quiebra;;SHANNON;;;L;;;75;Prog NOMAX PLT Essential (/BLUE CRYSTAL);VS BVS 1.56 BLUE CUT SHMC BLUE AR;6,000000;1,560000;5522;Lente perdido;SURF;
264745;16.05.2026;00:30;WHRX;Solicitud de Bases (Blank) en Almacén;;SHANNON;;;R;;;75;Prog NOMAX PLT Essential (/BLUE CRYSTAL);VS BVS 1.56 BLUE CUT SHMC BLUE AR;6,000000;1,560000;;;;
264745;16.05.2026;00:30;WHRX;Solicitud de Bases (Blank) en Almacén;;SHANNON;;;L;;;75;Prog NOMAX PLT Essential (/BLUE CRYSTAL);VS BVS 1.56 BLUE CUT SHMC BLUE AR;6,000000;1,560000;;;;
264745;16.05.2026;00:30;PREP;Calculado;;LC_CENTRAL;;;R;;;75;Prog NOMAX PLT Essential (/BLUE CRYSTAL);VS BVS 1.56 BLUE CUT SHMC BLUE AR;6,000000;1,560000;;;;
264745;16.05.2026;00:30;PREP;Calculado;;LC_CENTRAL;;;L;;;75;Prog NOMAX PLT Essential (/BLUE CRYSTAL);VS BVS 1.56 BLUE CUT SHMC BLUE AR;6,000000;1,560000;;;;
266709;16.05.2026;00:30;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;R;;;75;Prog NOMAX ONE (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
266709;16.05.2026;00:30;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;L;;;75;Prog NOMAX ONE (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
267799;16.05.2026;00:31;SPOL;Free Form Pulido;SERVER;SERVER;CCP MODULO ONE;;R;;;75;Prog NOMAX PLT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
267799;16.05.2026;00:31;SPOL;Free Form Pulido;SERVER;SERVER;CCP MODULO ONE;;L;;;75;Prog NOMAX PLT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
266709;16.05.2026;00:31;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;R;;;75;Prog NOMAX ONE (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
266709;16.05.2026;00:31;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;L;;;75;Prog NOMAX ONE (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
2605001310;16.05.2026;00:32;EDGE;Entry Edging;SERVER;SERVER;EASYFIT 1;;R;;;71;Prog NOMAX ACT Basic (/BLANCO);1.499 VS CR-39 BCO;6,000000;1,498000;;;;
2605001310;16.05.2026;00:32;EDGE;Entry Edging;SERVER;SERVER;EASYFIT 1;;L;;;71;Prog NOMAX ACT Basic (/BLANCO);1.499 VS CR-39 BCO;6,000000;1,498000;;;;
267795;16.05.2026;00:32;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;R;;;75;Prog NOMAX ACT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
267795;16.05.2026;00:32;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;L;;;75;Prog NOMAX ACT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
267795;16.05.2026;00:33;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;R;;;75;Prog NOMAX ACT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
267795;16.05.2026;00:33;SGEN;Free Form Generado;SERVER;SERVER;HSC MODULO XTS;;L;;;75;Prog NOMAX ACT Essential (/ADVANCED);VS BVS 1.56 FOTO UV420 AR SHMC;6,000000;1,560000;;;;
